0.09964497	0.788639053	0.015147929	0.096568047
0.105683634	0.817393289	0.01552157	0.061629765
0.078738421	0.850683723	0.007940009	0.062858403
0.074540795	0.847287484	0.011319949	0.066851773
0.079180151	0.862998921	0.00776699	0.050053937
0.07822149	0.865994236	0.005146151	0.050432277
0.073806659	0.871841155	0.005014039	0.049338147
0.080040323	0.863306452	0.003427419	0.053024194
0.070347809	0.878954608	0.004519552	0.046178031
0.069772131	0.883645896	0.003024803	0.043557169
0.061135371	0.892616118	0.004168321	0.042080191
0.070405962	0.875661894	0.002745636	0.05099039
0.068248676	0.888605609	0.001372818	0.04157678
0.075423894	0.87429351	0.001169363	0.049113233
0.063666732	0.893495775	0.002751032	0.040086461
0.069709224	0.878875409	0.001540535	0.049874832
0.064752361	0.893621122	0.000192715	0.041433802
0.07024952	0.873896353	0.001535509	0.054318618
0.069708244	0.885842961	0.000979048	0.043469747
0.065290069	0.888102262	0.000589971	0.046017699
0.075766452	0.879710994	0.000976372	0.043741457
0.059678053	0.89477817	0.001177856	0.044365921
0.063356504	0.883813307	0.001191658	0.051439921
0.073993255	0.88117437	0	0.044832375
0.057676349	0.882987552	0	0.059543568
0.069767442	0.879740205	0.000419024	0.049863817
0.053992553	0.88105089	0.000206868	0.06474969
0.056454961	0.880033209	0.00041511	0.063096721
0.056031779	0.879573489	0	0.064394731
0.072212838	0.851140203	0.000633446	0.076013514
0.059823249	0.855880354	0.000906413	0.083163381
0.058447489	0.856849315	0.001141553	0.083789954
0.061345334	0.846044529	0.000710564	0.091662719
0.061094009	0.854605731	0	0.08430026
0.056916794	0.830525778	0	0.112557427
0.052715655	0.817358892	0	0.129925453
0.05319751	0.759479344	0	0.187323147
0.041332906	0.716437039	0	0.242230054
0.049615385	0.765384615	0	0.185384615
0.044539615	0.635117773	0.001284797	0.319486081
0.035632184	0.629885057	0.001149425	0.333333333
0.027322404	0.409836066	0.322404372	0.240437158
0.018018018	0.575289575	0.204633205	0.202059202
0.037589499	0.674224344	0.105608592	0.182577566
0.038107203	0.68718593	0.091289782	0.183417085
0.039354188	0.722166162	0.05247225	0.1860074
0.03432701	0.759108702	0.032520325	0.173742849
0.038539043	0.756423174	0.028463476	0.176574307
0.033018868	0.796226415	0.017216981	0.153773585
0.036312191	0.812544211	0.012497053	0.138410752
0.032288037	0.803019744	0.018118467	0.146573751
0.036565228	0.807737674	0.008728474	0.146968625
0.030830433	0.806066634	0.011685728	0.151417205
0.029014015	0.80796656	0.009589378	0.153184165
0.025415199	0.816557625	0.00578762	0.151987921
0.025775776	0.825075075	0.007507508	0.141641642
0.033131007	0.831310066	0.006322711	0.129489125
0.032687956	0.823233593	0.009554941	0.134774956
0.028200098	0.832515939	0.007111329	0.131927415
0.02500619	0.848724932	0.008170339	0.118098539
0.029886148	0.839421252	0.0028463	0.1278463
0.029123896	0.844592982	0.002625925	0.123657197
0.028335301	0.841322314	0.00472255	0.125855962
0.024629418	0.857696693	0.003420753	0.114253136
0.033340792	0.837100022	0.003132692	0.126650257
0.029837838	0.841297297	0.003027027	0.125837838
0.029657293	0.846001757	0.005052724	0.119507909
0.020079435	0.870917917	0.001544572	0.107458076
0.023772837	0.863526304	0.002201189	0.110719789
0.020165808	0.863096572	0.001120323	0.115617298
0.028813172	0.855248113	0.001829408	0.114109307
0.02963946	0.848042468	0	0.122318071
0.029738022	0.837856974	0.003068209	0.129572811
0.024976437	0.83671065	0.001178134	0.137134779
0.024308063	0.859205776	0.001203369	0.115282792
0.028014616	0.85091352	0.001218027	0.119610231
0.021859296	0.854271357	0.001256281	0.122361809
0.025674274	0.844657676	0.000518672	0.129149378
0.017068545	0.84015172	0	0.142508805
0.022481752	0.830656934	0.002919708	0.144233577
0.019480519	0.843873518	0.000846979	0.135798984
0.025355597	0.82096475	0.001546073	0.152133581
0.01944533	0.820529168	0	0.160025502
0.020592021	0.800836551	0.00032175	0.178571429
0.028183362	0.76910017	0	0.202716469
0.011279658	0.755348114	0	0.232983275
0.013100437	0.6930131	0.000436681	0.293449782
0.017571885	0.725239617	0	0.257188498
0.025357607	0.646944083	0.001950585	0.325747724
0.024807528	0.638152267	0	0.336184773

0.022545628	0.058928784	0.695932244	0.222474055
0.032132273	0.090157542	0.613476837	0.264077367
0.027197123	0.087435379	0.670038211	0.215554057
0.023880597	0.069199457	0.704477612	0.202442334
0.026937147	0.097439308	0.614566013	0.261057532
0.028529267	0.1406788	0.552877521	0.277914412
0.033591731	0.143841516	0.520241171	0.302325581
0.039520958	0.155688623	0.553293413	0.251497006
0.020992366	0.190839695	0.576335878	0.211832061
0.04136253	0.172749392	0.515815085	0.270072993
0.045602606	0.185667752	0.498371336	0.267100977
0.043137255	0.160784314	0.478431373	0.317647059
0.040909091	0.131818182	0.363636364	0.459090909
0.030674847	0.214723926	0.423312883	0.331288344
0.033783784	0.128378378	0.418918919	0.418918919
0.037037037	0.148148148	0.416666667	0.398148148
0	0.175824176	0.362637363	0.461538462
0.071428571	0.091836735	0.469387755	0.37755102
0.054545455	0.181818182	0.381818182	0.381818182
0.029411765	0.220588235	0.455882353	0.294117647
0	0.234042553	0.234042553	0.531914894
0.050847458	0.220338983	0.322033898	0.423728814
0	0.08	0.42	0.5
0.083333333	0.1	0.4	0.416666667
0.045454545	0.159090909	0.409090909	0.386363636
0.04	0.1	0.32	0.52
0.153846154	0.102564103	0.564102564	0.179487179
0	0.132075472	0.320754717	0.547169811
0	0.076923077	0.115384615	0.769230769
0	0.153846154	0.179487179	0.692307692
0.1	0.2	0.3	0.4
0	0.083333333	0.527777778	0.361111111
0	0	0.44	0.56
0	0.368421053	0.210526316	0.473684211
0.25	0	0	0.75
0	0.291666667	0.166666667	0.541666667
0	0	0.222222222	0.777777778
0	0	0.894736842	0.105263158
0	0	0	1
0	0.157894737	0.263157895	0.578947368
0	0.125	0.208333333	0.666666667
0	0.333333333	0	0.5
0	0	1	0
0	0	0	1
0	0	0.3	0.7
0	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0.005519558	0.058915287	0.708423326	0.227141829
0.008683296	0.088253868	0.640037891	0.263024945
0.008053983	0.087287767	0.677840662	0.226817588
0.00993926	0.082274986	0.715350635	0.192435119
0.010939268	0.122218031	0.555262165	0.311580536
0.015032212	0.165354331	0.453829635	0.365783822
0.009102731	0.131339402	0.466840052	0.392717815
0.023109244	0.136554622	0.516806723	0.323529412
0.007832898	0.109660574	0.422976501	0.459530026
0.003164557	0.132911392	0.360759494	0.503164557
0.025270758	0.162454874	0.371841155	0.436823105
0.008474576	0.088983051	0.444915254	0.453389831
0.037558685	0.103286385	0.370892019	0.488262911
0.011494253	0.109195402	0.442528736	0.436781609
0.03255814	0.144186047	0.376744186	0.446511628
0.025773196	0.154639175	0.288659794	0.530927835
0	0.094972067	0.363128492	0.541899441
0.006666667	0.126666667	0.306666667	0.56
0	0.138157895	0.434210526	0.427631579
0.013245033	0.125827815	0.344370861	0.516556291
0.02919708	0.145985401	0.379562044	0.445255474
0.023809524	0.158730159	0.436507937	0.380952381
0.026086957	0.069565217	0.304347826	0.6
0.012578616	0.100628931	0.377358491	0.51572327
0.02173913	0.173913043	0.282608696	0.510869565
0.019417476	0.077669903	0.349514563	0.54368932
0	0.088607595	0.405063291	0.518987342
0	0.058139535	0.302325581	0.639534884
0.011764706	0.094117647	0.4	0.494117647
0	0.032258065	0.516129032	0.451612903
0	0.105263158	0.122807018	0.771929825
0	0.06122449	0.387755102	0.551020408
0	0.274509804	0.117647059	0.62745098
0	0.025641026	0.333333333	0.615384615
0	0.125	0	0.875
0	0	0.384615385	0.615384615
0	0.2	0.28	0.52
0	0.027027027	0.108108108	0.864864865
0	0.128205128	0.230769231	0.615384615
0	0	0.32	0.68
0	0	0.5625	0.4375
0	0	0.333333333	0.666666667
0.142857143	0	0.214285714	0.642857143
0	0.166666667	0	0.75
0	0.2	0	0.7
0	0.1	0.2	0.7
0	0	0.5625	0.4375
0	0	0	1
0	0	0	0

0.080416977	0.129560685	0.318689501	0.470588235
0.14499606	0.189913318	0.202521671	0.462568952
0.165613148	0.198482933	0.136852086	0.499051833
0.151959114	0.190459966	0.158432709	0.498807496
0.140636298	0.222704266	0.123644252	0.513015184
0.180685358	0.242644514	0.086188993	0.490827276
0.16091954	0.25	0.081178161	0.507902299
0.192845395	0.249177632	0.048108553	0.509868421
0.18806253	0.257697774	0.032685931	0.521080057
0.195328032	0.246023857	0.028827038	0.529821074
0.20011274	0.22378805	0.018038331	0.557497182
0.196969697	0.213333333	0.024242424	0.565454545
0.187104203	0.232009211	0.029360967	0.551525619
0.200653595	0.22745098	0.019607843	0.552941176
0.213806971	0.184316354	0.024798928	0.576407507
0.179232804	0.218253968	0.008597884	0.593253968
0.191458027	0.215022091	0.016936672	0.576583211
0.21984838	0.22329428	0.016540317	0.540317023
0.185962373	0.213458755	0.017366136	0.582489146
0.178656126	0.182608696	0.01027668	0.628458498
0.175192712	0.180798879	0.007708479	0.63629993
0.159442724	0.221362229	0.006965944	0.612229102
0.171003717	0.210408922	0.00669145	0.612639405
0.171875	0.212797619	0.009672619	0.605654762
0.161313348	0.213418986	0.01213419	0.613133476
0.199567723	0.19092219	0.004322767	0.60518732
0.161998486	0.179409538	0.015897048	0.642694928
0.188470067	0.216555802	0.012564671	0.58240946
0.169430425	0.217736121	0.011535689	0.601297765
0.176051319	0.200997862	0.002851033	0.620099786
0.152838428	0.203056769	0.004366812	0.639737991
0.151810585	0.185933148	0.001392758	0.66086351
0.192771084	0.142041852	0.004438808	0.660748256
0.155992391	0.184527584	0.002536462	0.657577679
0.141304348	0.168478261	0.000603865	0.690217391
0.152073733	0.126728111	0.001152074	0.720046083
0.110697179	0.157530601	0.001064396	0.730707823
0.137633316	0.131538852	0.002031488	0.728796343
0.112641417	0.126414166	0.003935071	0.75750123
0.103022563	0.115368242	0.002128565	0.77948063
0.089558076	0.088775909	0.001955417	0.819319515
0.087978764	0.081152825	0	0.830868411
0.055950841	0.085058215	0.001940492	0.857050453
0.061236623	0.080558859	0	0.858204518
0.041796469	0.049844237	0	0.908359294
0.033964729	0.050293926	0	0.915523623
0.02155326	0.039365871	0	0.939080869
0.012870642	0.029325513	0.001629195	0.956337569
0.012691771	0.029567643	0.00013947	0.957601116
0.019112628	0.156996587	0.340614334	0.482593857
0.052930728	0.23268206	0.204973357	0.509413854
0.050916497	0.248472505	0.154204248	0.546115799
0.029842181	0.209756098	0.127403156	0.633285509
0.044901271	0.200703273	0.076278063	0.678117392
0.053912648	0.234758872	0.048680619	0.662420382
0.044827586	0.206206897	0.031034483	0.717931034
0.05518356	0.187716463	0.03117063	0.725929347
0.040173476	0.190367496	0.022825839	0.74640493
0.036007293	0.167274385	0.020966272	0.775752051
0.037103263	0.163835494	0.022351363	0.776933393
0.038349917	0.1513267	0.017412935	0.793117745
0.032056619	0.153205662	0.021232306	0.793505412
0.036167117	0.152567034	0.018707129	0.79255872
0.035267112	0.150041736	0.016694491	0.797996661
0.035298919	0.156090594	0.014078759	0.794531728
0.032971534	0.159533074	0.01535941	0.792135982
0.038372824	0.157894737	0.016984693	0.786957433
0.035631943	0.159714944	0.013623978	0.791029134
0.034990399	0.153616386	0.013014722	0.798378494
0.032188378	0.169367034	0.014689998	0.783538561
0.034052971	0.165813488	0.008457601	0.79167594
0.035536442	0.166817565	0.008827524	0.788592123
0.035656024	0.171754836	0.010720112	0.781635982
0.033605601	0.155192532	0.008868145	0.802333722
0.039934226	0.162790698	0.008926474	0.788348602
0.036915888	0.141588785	0.010514019	0.811214953
0.036105288	0.157232704	0.009084556	0.797344514
0.039170507	0.147004608	0.007603687	0.806221198
0.047101449	0.136548913	0.002490942	0.813858696
0.030199039	0.124914207	0.008464882	0.836193091
0.032758621	0.131896552	0.002801724	0.832758621
0.0282678	0.132837407	0.002975558	0.836131775
0.025010598	0.11509114	0.002967359	0.856930903
0.029579763	0.110975112	0.003263974	0.856385149
0.028388645	0.107556977	0.00239904	0.861455418
0.024414063	0.095703125	0.00234375	0.87734375
0.019585687	0.097175141	0.003954802	0.879284369
0.023595101	0.079610951	0.002161383	0.89481268
0.01880311	0.074127644	0.002711987	0.904357259
0.022988506	0.068796484	0.000676133	0.907707911
0.017011341	0.076717812	0.001000667	0.90527018
0.019243421	0.061184211	0.002138158	0.917434211
0.014580032	0.051505547	0.000316957	0.933438986
0.008384819	0.05707561	0.000588408	0.93380406
0.009792949	0.039451595	0.000559597	0.95005596
0.008058227	0.031842995	0.001559657	0.95840915
0.005057982	0.022205774	0.000986923	0.971749321
0.00493653	0.019511048	0.000940291	0.97461213
